id,name,slug,description,price,sale_price,category_id,image_url,ingredients,ingredient_details,is_vegan_certified,stock_quantity,created_at
d2ba5453-1ab8-49df-9667-cc9e7cf0426b,녹차 수분 진정 크림,cream-04,진정과 보습을 동시에 잡는 레시틴 크림입니다. 민감한 피부도 편안하게 사용할 수 있는 저자극 처방입니다.,36000,,bebde2ac-49c6-45b7-a61a-ca91014031fc,/images/products/cream-04.webp,"[""레시틴"", ""호호바오일"", ""세라마이드"", ""프로폴리스"", ""베타글루칸"", ""스쿠알란""]","[{""name"": ""레시틴"", ""role"": ""유화/보습"", ""origin"": ""스위스"", ""grade"": ""EWG 1등급""}, {""name"": ""호호바오일"", ""role"": ""보습/밸런싱"", ""origin"": ""호주"", ""grade"": ""EWG 1등급""}, {""name"": ""세라마이드"", ""role"": ""피부장벽 강화"", ""origin"": ""일본"", ""grade"": ""EWG 2등급""}, {""name"": ""프로폴리스"", ""role"": ""영양/보호"", ""origin"": ""스위스"", ""grade"": ""EWG 1등급""}, {""name"": ""베타글루칸"", ""role"": ""보습/면역강화"", ""origin"": ""프랑스"", ""grade"": ""EWG 1등급""}, {""name"": ""스쿠알란"", ""role"": ""보습/유연"", ""origin"": ""미국"", ""grade"": ""EWG 1등급""}]",True,119,2025-04-01T00:00:00+09:00
f0694b21-9373-4e61-90e3-ed66ad4bcdf9,프로폴리스 너리싱 크림,cream-05,진정과 보습을 동시에 잡는 비타민C 크림입니다. 민감한 피부도 편안하게 사용할 수 있는 저자극 처방입니다.,52000,,bebde2ac-49c6-45b7-a61a-ca91014031fc,/images/products/cream-05.webp,"[""비타민C"", ""해바라기씨오일"", ""카모마일추출물"", ""아데노신"", ""병풀추출물(시카)"", ""스쿠알란""]","[{""name"": ""비타민C"", ""role"": ""미백/항산화"", ""origin"": ""스위스"", ""grade"": ""자체 인증""}, {""name"": ""해바라기씨오일"", ""role"": ""보습/영양"", ""origin"": ""일본"", ""grade"": ""EWG 2등급""}, {""name"": ""카모마일추출물"", ""role"": ""진정"", ""origin"": ""프랑스"", ""grade"": ""EWG 2등급""}, {""name"": ""아데노신"", ""role"": ""주름개선"", ""origin"": ""독일"", ""grade"": ""EWG 2등급""}, {""name"": ""병풀추출물(시카)"", ""role"": ""재생/진정"", ""origin"": ""호주"", ""grade"": ""EWG 1등급""}, {""name"": ""스쿠알란"", ""role"": ""보습/유연"", ""origin"": ""호주"", ""grade"": ""EWG 2등급""}]",True,96,2025-04-01T00:00:00+09:00
e4d2dae0-5b6b-4aee-bb8d-eb8c0bd854a7,판테놀 시카 밤,cream-06,진정과 보습을 동시에 잡는 병풀추출물(시카) 크림입니다. 민감한 피부도 편안하게 사용할 수 있는 저자극 처방입니다.,50000,41000.0,bebde2ac-49c6-45b7-a61a-ca91014031fc,/images/products/cream-06.webp,"[""병풀추출물(시카)"", ""어성초추출물"", ""글리세린"", ""아줄렌"", ""마데카소사이드""]","[{""name"": ""병풀추출물(시카)"", ""role"": ""재생/진정"", ""origin"": ""독일"", ""grade"": ""자체 인증""}, {""name"": ""어성초추출물"", ""role"": ""진정/항균"", ""origin"": ""한국"", ""grade"": ""EWG 1등급""}, {""name"": ""글리세린"", ""role"": ""보습"", ""origin"": ""호주"", ""grade"": ""EWG 1등급""}, {""name"": ""아줄렌"", ""role"": ""진정/항염"", ""origin"": ""스위스"", ""grade"": ""EWG 1등급""}, {""name"": ""마데카소사이드"", ""role"": ""진정/재생"", ""origin"": ""호주"", ""grade"": ""EWG 2등급""}]",True,175,2025-04-01T00:00:00+09:00
188707c9-8cea-49a5-bf9d-6bb36f32e507,아르간 너리싱 나이트 크림,cream-07,진정과 보습을 동시에 잡는 판테놀 크림입니다. 민감한 피부도 편안하게 사용할 수 있는 저자극 처방입니다.,49000,,bebde2ac-49c6-45b7-a61a-ca91014031fc,/images/products/cream-07.webp,"[""판테놀"", ""녹차추출물"", ""아르간오일""]","[{""name"": ""판테놀"", ""role"": ""보습/진정"", ""origin"": ""일본"", ""grade"": ""EWG 2등급""}, {""name"": ""녹차추출물"", ""role"": ""항산화/진정"", ""origin"": ""일본"", ""grade"": ""EWG 1등급""}, {""name"": ""아르간오일"", ""role"": ""영양/탄력"", ""origin"": ""독일"", ""grade"": ""EWG 1등급""}]",True,190,2025-04-01T00:00:00+09:00
34dbc802-1b4c-44fa-affe-fcd964c379ad,비타민E 안티옥시던트 크림,cream-08,진정과 보습을 동시에 잡는 병풀추출물(시카) 크림입니다. 민감한 피부도 편안하게 사용할 수 있는 저자극 처방입니다.,45000,,bebde2ac-49c6-45b7-a61a-ca91014031fc,/images/products/cream-08.webp,"[""병풀추출물(시카)"", ""판테놀"", ""감초추출물"", ""녹차추출물"", ""티트리"", ""카모마일추출물""]","[{""name"": ""병풀추출물(시카)"", ""role"": ""재생/진정"", ""origin"": ""일본"", ""grade"": ""EWG 1등급""}, {""name"": ""판테놀"", ""role"": ""보습/진정"", ""origin"": ""독일"", ""grade"": ""자체 인증""}, {""name"": ""감초추출물"", ""role"": ""진정/미백"", ""origin"": ""미국"", ""grade"": ""EWG 1등급""}, {""name"": ""녹차추출물"", ""role"": ""항산화/진정"", ""origin"": ""프랑스"", ""grade"": ""EWG 2등급""}, {""name"": ""티트리"", ""role"": ""진정/항균"", ""origin"": ""일본"", ""grade"": ""EWG 2등급""}, {""name"": ""카모마일추출물"", ""role"": ""진정"", ""origin"": ""스위스"", ""grade"": ""EWG 1등급""}]",True,122,2025-04-01T00:00:00+09:00
04e16a79-0f5a-4c70-9f0a-9a3795cef656,알로에 수딩 젤 크림,cream-09,진정과 보습을 동시에 잡는 녹차추출물 크림입니다. 민감한 피부도 편안하게 사용할 수 있는 저자극 처방입니다.,38000,,bebde2ac-49c6-45b7-a61a-ca91014031fc,/images/products/cream-09.webp,"[""녹차추출물"", ""호호바오일"", ""알로에"", ""판테놀"", ""나이아신아마이드""]","[{""name"": ""녹차추출물"", ""role"": ""항산화/진정"", ""origin"": ""일본"", ""grade"": ""EWG 1등급""}, {""name"": ""호호바오일"", ""role"": ""보습/밸런싱"", ""origin"": ""한국"", ""grade"": ""EWG 1등급""}, {""name"": ""알로에"", ""role"": ""수분/진정"", ""origin"": ""미국"", ""grade"": ""자체 인증""}, {""name"": ""판테놀"", ""role"": ""보습/진정"", ""origin"": ""미국"", ""grade"": ""EWG 2등급""}, {""name"": ""나이아신아마이드"", ""role"": ""미백/톤 개선"", ""origin"": ""호주"", ""grade"": ""EWG 1등급""}]",True,53,2025-04-01T00:00:00+09:00
888e09ca-a1af-4d96-8b1a-f089c6d357cf,베타글루칸 장벽 강화 크림,cream-10,진정과 보습을 동시에 잡는 스쿠알란 크림입니다. 민감한 피부도 편안하게 사용할 수 있는 저자극 처방입니다.,44000,,bebde2ac-49c6-45b7-a61a-ca91014031fc,/images/products/cream-10.webp,"[""스쿠알란"", ""알로에"", ""히알루론산"", ""병풀추출물(시카)"", ""코엔자임Q10"", ""티트리""]","[{""name"": ""스쿠알란"", ""role"": ""보습/유연"", ""origin"": ""호주"", ""grade"": ""EWG 1등급""}, {""name"": ""알로에"", ""role"": ""수분/진정"", ""origin"": ""독일"", ""grade"": ""EWG 2등급""}, {""name"": ""히알루론산"", ""role"": ""보습"", ""origin"": ""한국"", ""grade"": ""EWG 1등급""}, {""name"": ""병풀추출물(시카)"", ""role"": ""재생/진정"", ""origin"": ""스위스"", ""grade"": ""EWG 1등급""}, {""name"": ""코엔자임Q10"", ""role"": ""항산화/탄력"", ""origin"": ""일본"", ""grade"": ""EWG 1등급""}, {""name"": ""티트리"", ""role"": ""진정/항균"", ""origin"": ""프랑스"", ""grade"": ""EWG 1등급""}]",True,156,2025-04-01T00:00:00+09:00
956c8342-4e1d-4714-9de8-824b8d6b447f,데일리 UV 프로텍션 선크림 SPF50+,sunscreen-01,높은 자외선 차단력과 녹차추출물(으)로 피부 케어까지 한 번에 해결하는 데일리 선케어입니다.,33000,,95124f10-1893-4371-a0d1-a209c02ee650,/images/products/sunscreen-01.webp,"[""녹차추출물"", ""라벤더추출물"", ""프로폴리스"", ""아르간오일"", ""비타민E"", ""백련추출물"", ""판테놀""]","[{""name"": ""녹차추출물"", ""role"": ""항산화/진정"", ""origin"": ""일본"", ""grade"": ""EWG 1등급""}, {""name"": ""라벤더추출물"", ""role"": ""진정/항균"", ""origin"": ""한국"", ""grade"": ""EWG 2등급""}, {""name"": ""프로폴리스"", ""role"": ""영양/보호"", ""origin"": ""미국"", ""grade"": ""EWG 1등급""}, {""name"": ""아르간오일"", ""role"": ""영양/탄력"", ""origin"": ""스위스"", ""grade"": ""EWG 1등급""}, {""name"": ""비타민E"", ""role"": ""항산화/보호"", ""origin"": ""프랑스"", ""grade"": ""EWG 1등급""}, {""name"": ""백련추출물"", ""role"": ""미백/보습"", ""origin"": ""한국"", ""grade"": ""EWG 1등급""}, {""name"": ""판테놀"", ""role"": ""보습/진정"", ""origin"": ""프랑스"", ""grade"": ""EWG 1등급""}]",True,90,2025-04-01T00:00:00+09:00
198dd8f4-a3c9-4870-afa4-ea27557b9681,시카 톤업 선크림 SPF50+,sunscreen-02,높은 자외선 차단력과 글리세린(으)로 피부 케어까지 한 번에 해결하는 데일리 선케어입니다.,24000,,95124f10-1893-4371-a0d1-a209c02ee650,/images/products/sunscreen-02.webp,"[""글리세린"", ""코엔자임Q10"", ""판테놀"", ""히알루론산"", ""녹차추출물"", ""시어버터"", ""아줄렌"", ""라벤더추출물""]","[{""name"": ""글리세린"", ""role"": ""보습"", ""origin"": ""한국"", ""grade"": ""EWG 2등급""}, {""name"": ""코엔자임Q10"", ""role"": ""항산화/탄력"", ""origin"": ""일본"", ""grade"": ""EWG 2등급""}, {""name"": ""판테놀"", ""role"": ""보습/진정"", ""origin"": ""미국"", ""grade"": ""EWG 1등급""}, {""name"": ""히알루론산"", ""role"": ""보습"", ""origin"": ""스위스"", ""grade"": ""자체 인증""}, {""name"": ""녹차추출물"", ""role"": ""항산화/진정"", ""origin"": ""호주"", ""grade"": ""EWG 1등급""}, {""name"": ""시어버터"", ""role"": ""보습/보호"", ""origin"": ""프랑스"", ""grade"": ""EWG 2등급""}, {""name"": ""아줄렌"", ""role"": ""진정/항염"", ""origin"": ""일본"", ""grade"": ""EWG 2등급""}, {""name"": ""라벤더추출물"", ""role"": ""진정/항균"", ""origin"": ""한국"", ""grade"": ""EWG 1등급""}]",True,128,2025-04-01T00:00:00+09:00
3811802f-a6b8-46c0-a73e-a094bcb4f118,그린티 선 에센스 SPF50+,sunscreen-03,높은 자외선 차단력과 감초추출물(으)로 피부 케어까지 한 번에 해결하는 데일리 선케어입니다.,33000,,95124f10-1893-4371-a0d1-a209c02ee650,/images/products/sunscreen-03.webp,"[""감초추출물"", ""판테놀"", ""비타민E"", ""티트리"", ""시어버터"", ""아줄렌"", ""어성초추출물""]","[{""name"": ""감초추출물"", ""role"": ""진정/미백"", ""origin"": ""일본"", ""grade"": ""EWG 1등급""}, {""name"": ""판테놀"", ""role"": ""보습/진정"", ""origin"": ""호주"", ""grade"": ""EWG 1등급""}, {""name"": ""비타민E"", ""role"": ""항산화/보호"", ""origin"": ""독일"", ""grade"": ""EWG 1등급""}, {""name"": ""티트리"", ""role"": ""진정/항균"", ""origin"": ""호주"", ""grade"": ""EWG 2등급""}, {""name"": ""시어버터"", ""role"": ""보습/보호"", ""origin"": ""독일"", ""grade"": ""EWG 1등급""}, {""name"": ""아줄렌"", ""role"": ""진정/항염"", ""origin"": ""한국"", ""grade"": ""EWG 1등급""}, {""name"": ""어성초추출물"", ""role"": ""진정/항균"", ""origin"": ""미국"", ""grade"": ""EWG 2등급""}]",True,197,2025-04-01T00:00:00+09:00
2ed53cc8-bee4-44ca-bc6d-992cf9f7d1b7,히알루론 수분 선젤 SPF50+,sunscreen-04,높은 자외선 차단력과 해바라기씨오일(으)로 피부 케어까지 한 번에 해결하는 데일리 선케어입니다.,33000,,95124f10-1893-4371-a0d1-a209c02ee650,/images/products/sunscreen-04.webp,"[""해바라기씨오일"", ""병풀추출물(시카)"", ""아데노신"", ""히알루론산"", ""라벤더추출물"", ""백련추출물"", ""알로에"", ""코엔자임Q10""]","[{""name"": ""해바라기씨오일"", ""role"": ""보습/영양"", ""origin"": ""일본"", ""grade"": ""EWG 1등급""}, {""name"": ""병풀추출물(시카)"", ""role"": ""재생/진정"", ""origin"": ""독일"", ""grade"": ""EWG 1등급""}, {""name"": ""아데노신"", ""role"": ""주름개선"", ""origin"": ""스위스"", ""grade"": ""EWG 1등급""}, {""name"": ""히알루론산"", ""role"": ""보습"", ""origin"": ""한국"", ""grade"": ""EWG 1등급""}, {""name"": ""라벤더추출물"", ""role"": ""진정/항균"", ""origin"": ""호주"", ""grade"": ""EWG 1등급""}, {""name"": ""백련추출물"", ""role"": ""미백/보습"", ""origin"": ""미국"", ""grade"": ""EWG 1등급""}, {""name"": ""알로에"", ""role"": ""수분/진정"", ""origin"": ""프랑스"", ""grade"": ""EWG 1등급""}, {""name"": ""코엔자임Q10"", ""role"": ""항산화/탄력"", ""origin"": ""미국"", ""grade"": ""EWG 1등급""}]",True,152,2025-04-01T00:00:00+09:00
f745b8b4-fc08-40a0-ba13-286b1fbc2a99,캘린듈라 마일드 선로션 SPF45,sunscreen-05,백탁 없이 가볍게 밀착되는 비건 선크림입니다. 스쿠알란 성분이 자외선 차단과 동시에 피부를 보호합니다.,32000,28500.0,95124f10-1893-4371-a0d1-a209c02ee650,/images/products/sunscreen-05.webp,"[""스쿠알란"", ""티트리"", ""라벤더추출물"", ""아르간오일"", ""시어버터""]","[{""name"": ""스쿠알란"", ""role"": ""보습/유연"", ""origin"": ""미국"", ""grade"": ""EWG 2등급""}, {""name"": ""티트리"", ""role"": ""진정/항균"", ""origin"": ""호주"", ""grade"": ""EWG 1등급""}, {""name"": ""라벤더추출물"", ""role"": ""진정/항균"", ""origin"": ""프랑스"", ""grade"": ""EWG 1등급""}, {""name"": ""아르간오일"", ""role"": ""영양/탄력"", ""origin"": ""독일"", ""grade"": ""EWG 2등급""}, {""name"": ""시어버터"", ""role"": ""보습/보호"", ""origin"": ""미국"", ""grade"": ""EWG 1등급""}]",True,63,2025-04-01T00:00:00+09:00
dc1302e9-d407-45bb-82a3-aef9b723587f,노세범 에어리 선스틱 SPF50+,sunscreen-06,백탁 없이 가볍게 밀착되는 비건 선크림입니다. 비타민E 성분이 자외선 차단과 동시에 피부를 보호합니다.,27000,23900.0,95124f10-1893-4371-a0d1-a209c02ee650,/images/products/sunscreen-06.webp,"[""비타민E"", ""어성초추출물"", ""아줄렌"", ""코엔자임Q10"", ""티트리""]","[{""name"": ""비타민E"", ""role"": ""항산화/보호"", ""origin"": ""미국"", ""grade"": ""EWG 2등급""}, {""name"": ""어성초추출물"", ""role"": ""진정/항균"", ""origin"": ""프랑스"", ""grade"": ""EWG 2등급""}, {""name"": ""아줄렌"", ""role"": ""진정/항염"", ""origin"": ""일본"", ""grade"": ""EWG 1등급""}, {""name"": ""코엔자임Q10"", ""role"": ""항산화/탄력"", ""origin"": ""독일"", ""grade"": ""EWG 1등급""}, {""name"": ""티트리"", ""role"": ""진정/항균"", ""origin"": ""프랑스"", ""grade"": ""자체 인증""}]",True,79,2025-04-01T00:00:00+09:00
4aa9b57b-9623-4cb1-810b-497d0dd215d1,피지컬 미네랄 선크림 SPF42,sunscreen-07,높은 자외선 차단력과 해바라기씨오일(으)로 피부 케어까지 한 번에 해결하는 데일리 선케어입니다.,31000,,95124f10-1893-4371-a0d1-a209c02ee650,/images/products/sunscreen-07.webp,"[""해바라기씨오일"", ""캘린듈라"", ""코엔자임Q10"", ""아줄렌"", ""판테놀"", ""프로폴리스"", ""감초추출물"", ""병풀추출물(시카)""]","[{""name"": ""해바라기씨오일"", ""role"": ""보습/영양"", ""origin"": ""스위스"", ""grade"": ""EWG 1등급""}, {""name"": ""캘린듈라"", ""role"": ""진정/보호"", ""origin"": ""호주"", ""grade"": ""EWG 1등급""}, {""name"": ""코엔자임Q10"", ""role"": ""항산화/탄력"", ""origin"": ""독일"", ""grade"": ""EWG 1등급""}, {""name"": ""아줄렌"", ""role"": ""진정/항염"", ""origin"": ""프랑스"", ""grade"": ""자체 인증""}, {""name"": ""판테놀"", ""role"": ""보습/진정"", ""origin"": ""독일"", ""grade"": ""EWG 2등급""}, {""name"": ""프로폴리스"", ""role"": ""영양/보호"", ""origin"": ""프랑스"", ""grade"": ""EWG 2등급""}, {""name"": ""감초추출물"", ""role"": ""진정/미백"", ""origin"": ""일본"", ""grade"": ""EWG 2등급""}, {""name"": ""병풀추출물(시카)"", ""role"": ""재생/진정"", ""origin"": ""스위스"", ""grade"": ""EWG 1등급""}]",True,179,2025-04-01T00:00:00+09:00
ba41dedf-c188-414d-abc2-8d7c08b312d7,알로에 수딩 선크림 SPF50+,sunscreen-08,높은 자외선 차단력과 카모마일추출물(으)로 피부 케어까지 한 번에 해결하는 데일리 선케어입니다.,28000,,95124f10-1893-4371-a0d1-a209c02ee650,/images/products/sunscreen-08.webp,"[""카모마일추출물"", ""판테놀"", ""해바라기씨오일"", ""아데노신"", ""레시틴""]","[{""name"": ""카모마일추출물"", ""role"": ""진정"", ""origin"": ""스위스"", ""grade"": ""EWG 1등급""}, {""name"": ""판테놀"", ""role"": ""보습/진정"", ""origin"": ""독일"", ""grade"": ""EWG 1등급""}, {""name"": ""해바라기씨오일"", ""role"": ""보습/영양"", ""origin"": ""일본"", ""grade"": ""EWG 1등급""}, {""name"": ""아데노신"", ""role"": ""주름개선"", ""origin"": ""독일"", ""grade"": ""EWG 1등급""}, {""name"": ""레시틴"", ""role"": ""유화/보습"", ""origin"": ""일본"", ""grade"": ""EWG 2등급""}]",True,111,2025-04-01T00:00:00+09:00
3359baa5-d5ae-472b-a598-7de8610b8fe3,톤업 글로우 선세럼 SPF50+,sunscreen-09,높은 자외선 차단력과 히알루론산(으)로 피부 케어까지 한 번에 해결하는 데일리 선케어입니다.,33000,,95124f10-1893-4371-a0d1-a209c02ee650,/images/products/sunscreen-09.webp,"[""히알루론산"", ""스쿠알란"", ""카모마일추출물"", ""코엔자임Q10"", ""아줄렌"", ""아르간오일""]","[{""name"": ""히알루론산"", ""role"": ""보습"", ""origin"": ""미국"", ""grade"": ""EWG 2등급""}, {""name"": ""스쿠알란"", ""role"": ""보습/유연"", ""origin"": ""미국"", ""grade"": ""자체 인증""}, {""name"": ""카모마일추출물"", ""role"": ""진정"", ""origin"": ""호주"", ""grade"": ""자체 인증""}, {""name"": ""코엔자임Q10"", ""role"": ""항산화/탄력"", ""origin"": ""프랑스"", ""grade"": ""EWG 1등급""}, {""name"": ""아줄렌"", ""role"": ""진정/항염"", ""origin"": ""독일"", ""grade"": ""EWG 1등급""}, {""name"": ""아르간오일"", ""role"": ""영양/탄력"", ""origin"": ""한국"", ""grade"": ""EWG 2등급""}]",True,162,2025-04-01T00:00:00+09:00
d2000bbb-1809-4ad2-97c4-0c845ed663a1,민감피부 저자극 선밀크 SPF50+,sunscreen-10,백탁 없이 가볍게 밀착되는 비건 선크림입니다. 나이아신아마이드 성분이 자외선 차단과 동시에 피부를 보호합니다.,25000,,95124f10-1893-4371-a0d1-a209c02ee650,/images/products/sunscreen-10.webp,"[""나이아신아마이드"", ""카모마일추출물"", ""캘린듈라"", ""비타민C"", ""베타글루칸"", ""시어버터""]","[{""name"": ""나이아신아마이드"", ""role"": ""미백/톤 개선"", ""origin"": ""호주"", ""grade"": ""EWG 2등급""}, {""name"": ""카모마일추출물"", ""role"": ""진정"", ""origin"": ""일본"", ""grade"": ""EWG 1등급""}, {""name"": ""캘린듈라"", ""role"": ""진정/보호"", ""origin"": ""미국"", ""grade"": ""EWG 1등급""}, {""name"": ""비타민C"", ""role"": ""미백/항산화"", ""origin"": ""한국"", ""grade"": ""EWG 2등급""}, {""name"": ""베타글루칸"", ""role"": ""보습/면역강화"", ""origin"": ""스위스"", ""grade"": ""EWG 2등급""}, {""name"": ""시어버터"", ""role"": ""보습/보호"", ""origin"": ""독일"", ""grade"": ""EWG 1등급""}]",True,131,2025-04-01T00:00:00+09:00
